network_config,strategy,strategy_params,neg_pos_ratio,pred_threshold,evidence_ratio,occ_thr,edge_thr,weight_thr,total_samples,positive_samples,negative_samples,negative_candidates_count,evaluated_days,skipped_days,tp,fp,tn,fn,precision,recall,f1_score,accuracy
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.3,4,3,0.4,312,107,205,19,28,25,36,6,199,71,0.8571428571428571,0.3364485981308411,0.4832214765100671,0.7532051282051282
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.5,4,3,0.4,237,79,158,19,28,25,35,18,140,44,0.660377358490566,0.4430379746835443,0.5303030303030303,0.7383966244725738
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.7,4,3,0.4,174,58,116,19,28,25,27,17,99,31,0.6136363636363636,0.46551724137931033,0.5294117647058822,0.7241379310344828
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.2,4,3,0.4,330,115,215,19,28,25,16,1,214,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.696969696969697
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.3,4,3,0.4,312,107,205,19,28,25,19,3,202,88,0.8636363636363636,0.17757009345794392,0.2945736434108527,0.7083333333333334
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.5,4,3,0.4,237,79,158,19,28,25,20,13,145,59,0.6060606060606061,0.25316455696202533,0.35714285714285715,0.6962025316455697
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.7,4,3,0.4,174,58,116,19,28,25,17,15,101,41,0.53125,0.29310344827586204,0.3777777777777777,0.6781609195402298
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.2,4,3,0.4,330,115,215,19,28,25,1,0,215,114,1.0,0.008695652173913044,0.017241379310344827,0.6545454545454545
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.3,4,3,0.4,312,107,205,19,28,25,4,2,203,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.6634615384615384
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.5,4,3,0.4,237,79,158,19,28,25,6,5,153,73,0.5454545454545454,0.0759493670886076,0.13333333333333333,0.6708860759493671
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.7,4,3,0.4,174,58,116,19,28,25,10,13,103,48,0.43478260869565216,0.1724137931034483,0.24691358024691357,0.6494252873563219
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.2,4,3,0.4,230,115,115,26,28,25,104,27,88,11,0.7938931297709924,0.9043478260869565,0.8455284552845528,0.8347826086956521
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.3,4,3,0.4,214,107,107,26,28,25,99,29,78,8,0.7734375,0.9252336448598131,0.8425531914893617,0.8271028037383178
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.5,4,3,0.4,158,79,79,26,28,25,73,44,35,6,0.6239316239316239,0.9240506329113924,0.7448979591836735,0.6835443037974683
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.7,4,3,0.4,116,58,58,26,28,25,53,36,22,5,0.5955056179775281,0.9137931034482759,0.7210884353741497,0.646551724137931
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.2,4,3,0.4,230,115,115,26,28,25,54,3,112,61,0.9473684210526315,0.46956521739130436,0.627906976744186,0.7217391304347827
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.3,4,3,0.4,214,107,107,26,28,25,54,7,100,53,0.8852459016393442,0.5046728971962616,0.6428571428571428,0.719626168224299
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.5,4,3,0.4,158,79,79,26,28,25,54,16,63,25,0.7714285714285715,0.6835443037974683,0.7248322147651006,0.740506329113924
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.7,4,3,0.4,116,58,58,26,28,25,39,21,37,19,0.65,0.6724137931034483,0.6610169491525424,0.6551724137931034
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.2,4,3,0.4,230,115,115,26,28,25,36,3,112,79,0.9230769230769231,0.3130434782608696,0.4675324675324676,0.6434782608695652
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.3,4,3,0.4,214,107,107,26,28,25,36,4,103,71,0.9,0.3364485981308411,0.4897959183673469,0.6495327102803738
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.5,4,3,0.4,158,79,79,26,28,25,35,11,68,44,0.7608695652173914,0.4430379746835443,0.5599999999999999,0.6518987341772152
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.7,4,3,0.4,116,58,58,26,28,25,27,15,43,31,0.6428571428571429,0.46551724137931033,0.5399999999999999,0.603448275862069
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.2,4,3,0.4,230,115,115,26,28,25,16,1,114,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5652173913043478
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.3,4,3,0.4,214,107,107,26,28,25,19,2,105,88,0.9047619047619048,0.17757009345794392,0.296875,0.5794392523364486
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.5,4,3,0.4,158,79,79,26,28,25,20,7,72,59,0.7407407407407407,0.25316455696202533,0.37735849056603776,0.5822784810126582
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.7,4,3,0.4,116,58,58,26,28,25,17,13,45,41,0.5666666666666667,0.29310344827586204,0.3863636363636363,0.5344827586206896
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.2,4,3,0.4,230,115,115,26,28,25,1,0,115,114,1.0,0.008695652173913044,0.017241379310344827,0.5043478260869565
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.3,4,3,0.4,214,107,107,26,28,25,4,2,105,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.5093457943925234
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.5,4,3,0.4,158,79,79,26,28,25,6,2,77,73,0.75,0.0759493670886076,0.13793103448275862,0.5253164556962026
Restrictive,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.7,4,3,0.4,116,58,58,26,28,25,10,12,46,48,0.45454545454545453,0.1724137931034483,0.25000000000000006,0.4827586206896552
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.2,4,3,0.4,343,115,228,26,28,25,104,69,159,11,0.6011560693641619,0.9043478260869565,0.7222222222222223,0.7667638483965015
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.3,4,3,0.4,321,107,214,26,28,25,99,68,146,8,0.592814371257485,0.9252336448598131,0.7226277372262774,0.7632398753894081
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.5,4,3,0.4,237,79,158,26,28,25,73,66,92,6,0.5251798561151079,0.9240506329113924,0.6697247706422019,0.6962025316455697
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.7,4,3,0.4,174,58,116,26,28,25,53,49,67,5,0.5196078431372549,0.9137931034482759,0.6625,0.6896551724137931
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.2,4,3,0.4,343,115,228,26,28,25,54,12,216,61,0.8181818181818182,0.46956521739130436,0.5966850828729282,0.7871720116618076
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.3,4,3,0.4,321,107,214,26,28,25,54,17,197,53,0.7605633802816901,0.5046728971962616,0.6067415730337078,0.7819314641744548
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.5,4,3,0.4,237,79,158,26,28,25,54,32,126,25,0.627906976744186,0.6835443037974683,0.6545454545454547,0.759493670886076
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.7,4,3,0.4,174,58,116,26,28,25,39,26,90,19,0.6,0.6724137931034483,0.6341463414634146,0.7413793103448276
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.2,4,3,0.4,343,115,228,26,28,25,36,5,223,79,0.8780487804878049,0.3130434782608696,0.4615384615384615,0.7551020408163265
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.3,4,3,0.4,321,107,214,26,28,25,36,7,207,71,0.8372093023255814,0.3364485981308411,0.48000000000000004,0.7570093457943925
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.5,4,3,0.4,237,79,158,26,28,25,35,18,140,44,0.660377358490566,0.4430379746835443,0.5303030303030303,0.7383966244725738
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.7,4,3,0.4,174,58,116,26,28,25,27,17,99,31,0.6136363636363636,0.46551724137931033,0.5294117647058822,0.7241379310344828
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.2,4,3,0.4,343,115,228,26,28,25,16,1,227,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.7084548104956269
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.3,4,3,0.4,321,107,214,26,28,25,19,4,210,88,0.8260869565217391,0.17757009345794392,0.2923076923076923,0.7133956386292835
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.5,4,3,0.4,237,79,158,26,28,25,20,13,145,59,0.6060606060606061,0.25316455696202533,0.35714285714285715,0.6962025316455697
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.7,4,3,0.4,174,58,116,26,28,25,17,15,101,41,0.53125,0.29310344827586204,0.3777777777777777,0.6781609195402298
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.2,4,3,0.4,343,115,228,26,28,25,1,0,228,114,1.0,0.008695652173913044,0.017241379310344827,0.6676384839650146
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.3,4,3,0.4,321,107,214,26,28,25,4,3,211,103,0.5714285714285714,0.037383177570093455,0.07017543859649122,0.6697819314641744
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.5,4,3,0.4,237,79,158,26,28,25,6,5,153,73,0.5454545454545454,0.0759493670886076,0.13333333333333333,0.6708860759493671
Restrictive,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.7,4,3,0.4,174,58,116,26,28,25,10,13,103,48,0.43478260869565216,0.1724137931034483,0.24691358024691357,0.6494252873563219
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.1,0.2,4,3,0.4,191,115,76,4,28,25,104,21,55,11,0.832,0.9043478260869565,0.8666666666666667,0.8324607329842932
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.1,0.3,4,3,0.4,183,107,76,4,28,25,99,26,50,8,0.792,0.9252336448598131,0.8534482758620691,0.8142076502732241
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.1,0.5,4,3,0.4,145,79,66,4,28,25,73,36,30,6,0.6697247706422018,0.9240506329113924,0.7765957446808511,0.7103448275862069
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.1,0.7,4,3,0.4,113,58,55,4,28,25,53,29,26,5,0.6463414634146342,0.9137931034482759,0.7571428571428572,0.6991150442477876
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.2,0.2,4,3,0.4,191,115,76,4,28,25,54,4,72,61,0.9310344827586207,0.46956521739130436,0.6242774566473989,0.6596858638743456
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.2,0.3,4,3,0.4,183,107,76,4,28,25,54,7,69,53,0.8852459016393442,0.5046728971962616,0.6428571428571428,0.6721311475409836
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.2,0.5,4,3,0.4,145,79,66,4,28,25,54,20,46,25,0.7297297297297297,0.6835443037974683,0.7058823529411764,0.6896551724137931
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.2,0.7,4,3,0.4,113,58,55,4,28,25,39,19,36,19,0.6724137931034483,0.6724137931034483,0.6724137931034483,0.6637168141592921
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.3,0.2,4,3,0.4,191,115,76,4,28,25,36,3,73,79,0.9230769230769231,0.3130434782608696,0.4675324675324676,0.5706806282722513
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.3,0.3,4,3,0.4,183,107,76,4,28,25,36,4,72,71,0.9,0.3364485981308411,0.4897959183673469,0.5901639344262295
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.3,0.5,4,3,0.4,145,79,66,4,28,25,35,11,55,44,0.7608695652173914,0.4430379746835443,0.5599999999999999,0.6206896551724138
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.3,0.7,4,3,0.4,113,58,55,4,28,25,27,16,39,31,0.627906976744186,0.46551724137931033,0.5346534653465347,0.584070796460177
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.4,0.2,4,3,0.4,191,115,76,4,28,25,16,1,75,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.47643979057591623
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.4,0.3,4,3,0.4,183,107,76,4,28,25,19,2,74,88,0.9047619047619048,0.17757009345794392,0.296875,0.5081967213114754
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.4,0.5,4,3,0.4,145,79,66,4,28,25,20,9,57,59,0.6896551724137931,0.25316455696202533,0.37037037037037035,0.5310344827586206
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.4,0.7,4,3,0.4,113,58,55,4,28,25,17,15,40,41,0.53125,0.29310344827586204,0.3777777777777777,0.504424778761062
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.5,0.2,4,3,0.4,191,115,76,4,28,25,1,0,76,114,1.0,0.008695652173913044,0.017241379310344827,0.4031413612565445
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.5,0.3,4,3,0.4,183,107,76,4,28,25,4,1,75,103,0.8,0.037383177570093455,0.07142857142857142,0.43169398907103823
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.5,0.5,4,3,0.4,145,79,66,4,28,25,6,4,62,73,0.6,0.0759493670886076,0.13483146067415733,0.4689655172413793
Restrictive,RecentActivity,{'max_recent_floods': 0},1.0,0.5,0.7,4,3,0.4,113,58,55,4,28,25,10,15,40,48,0.4,0.1724137931034483,0.24096385542168677,0.4424778761061947
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.1,0.2,4,3,0.4,207,115,92,4,28,25,104,26,66,11,0.8,0.9043478260869565,0.8489795918367348,0.821256038647343
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.1,0.3,4,3,0.4,199,107,92,4,28,25,99,31,61,8,0.7615384615384615,0.9252336448598131,0.8354430379746836,0.8040201005025126
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.1,0.5,4,3,0.4,171,79,92,4,28,25,73,51,41,6,0.5887096774193549,0.9240506329113924,0.7192118226600984,0.6666666666666666
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.1,0.7,4,3,0.4,145,58,87,4,28,25,53,48,39,5,0.5247524752475248,0.9137931034482759,0.6666666666666667,0.6344827586206897
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.2,0.2,4,3,0.4,207,115,92,4,28,25,54,8,84,61,0.8709677419354839,0.46956521739130436,0.6101694915254238,0.6666666666666666
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.2,0.3,4,3,0.4,199,107,92,4,28,25,54,11,81,53,0.8307692307692308,0.5046728971962616,0.627906976744186,0.678391959798995
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.2,0.5,4,3,0.4,171,79,92,4,28,25,54,28,64,25,0.6585365853658537,0.6835443037974683,0.6708074534161491,0.6900584795321637
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.2,0.7,4,3,0.4,145,58,87,4,28,25,39,30,57,19,0.5652173913043478,0.6724137931034483,0.6141732283464567,0.6620689655172414
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.3,0.2,4,3,0.4,207,115,92,4,28,25,36,5,87,79,0.8780487804878049,0.3130434782608696,0.4615384615384615,0.5942028985507246
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.3,0.3,4,3,0.4,199,107,92,4,28,25,36,6,86,71,0.8571428571428571,0.3364485981308411,0.4832214765100671,0.6130653266331658
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.3,0.5,4,3,0.4,171,79,92,4,28,25,35,15,77,44,0.7,0.4430379746835443,0.5426356589147288,0.6549707602339181
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.3,0.7,4,3,0.4,145,58,87,4,28,25,27,23,64,31,0.54,0.46551724137931033,0.5,0.6275862068965518
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.4,0.2,4,3,0.4,207,115,92,4,28,25,16,1,91,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5169082125603864
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.4,0.3,4,3,0.4,199,107,92,4,28,25,19,2,90,88,0.9047619047619048,0.17757009345794392,0.296875,0.5477386934673367
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.4,0.5,4,3,0.4,171,79,92,4,28,25,20,9,83,59,0.6896551724137931,0.25316455696202533,0.37037037037037035,0.6023391812865497
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.4,0.7,4,3,0.4,145,58,87,4,28,25,17,18,69,41,0.4857142857142857,0.29310344827586204,0.3655913978494624,0.593103448275862
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.5,0.2,4,3,0.4,207,115,92,4,28,25,1,0,92,114,1.0,0.008695652173913044,0.017241379310344827,0.4492753623188406
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.5,0.3,4,3,0.4,199,107,92,4,28,25,4,1,91,103,0.8,0.037383177570093455,0.07142857142857142,0.47738693467336685
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.5,0.5,4,3,0.4,171,79,92,4,28,25,6,4,88,73,0.6,0.0759493670886076,0.13483146067415733,0.5497076023391813
Restrictive,RecentActivity,{'max_recent_floods': 0},2.0,0.5,0.7,4,3,0.4,145,58,87,4,28,25,10,17,70,48,0.37037037037037035,0.1724137931034483,0.23529411764705885,0.5517241379310345
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.1,0.2,4,3,0.4,226,115,111,11,28,25,104,35,76,11,0.7482014388489209,0.9043478260869565,0.8188976377952757,0.7964601769911505
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.1,0.3,4,3,0.4,212,107,105,11,28,25,99,37,68,8,0.7279411764705882,0.9252336448598131,0.8148148148148148,0.7877358490566038
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.1,0.5,4,3,0.4,158,79,79,11,28,25,73,48,31,6,0.6033057851239669,0.9240506329113924,0.73,0.6582278481012658
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.1,0.7,4,3,0.4,116,58,58,11,28,25,53,39,19,5,0.5760869565217391,0.9137931034482759,0.7066666666666667,0.6206896551724138
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.2,0.2,4,3,0.4,226,115,111,11,28,25,54,5,106,61,0.9152542372881356,0.46956521739130436,0.6206896551724138,0.7079646017699115
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.2,0.3,4,3,0.4,212,107,105,11,28,25,54,9,96,53,0.8571428571428571,0.5046728971962616,0.6352941176470588,0.7075471698113207
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.2,0.5,4,3,0.4,158,79,79,11,28,25,54,20,59,25,0.7297297297297297,0.6835443037974683,0.7058823529411764,0.7151898734177216
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.2,0.7,4,3,0.4,116,58,58,11,28,25,39,21,37,19,0.65,0.6724137931034483,0.6610169491525424,0.6551724137931034
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.3,0.2,4,3,0.4,226,115,111,11,28,25,36,4,107,79,0.9,0.3130434782608696,0.4645161290322581,0.6327433628318584
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.3,0.3,4,3,0.4,212,107,105,11,28,25,36,6,99,71,0.8571428571428571,0.3364485981308411,0.4832214765100671,0.6367924528301887
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.3,0.5,4,3,0.4,158,79,79,11,28,25,35,12,67,44,0.7446808510638298,0.4430379746835443,0.5555555555555555,0.6455696202531646
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.3,0.7,4,3,0.4,116,58,58,11,28,25,27,15,43,31,0.6428571428571429,0.46551724137931033,0.5399999999999999,0.603448275862069
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.4,0.2,4,3,0.4,226,115,111,11,28,25,16,1,110,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5575221238938053
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.4,0.3,4,3,0.4,212,107,105,11,28,25,19,3,102,88,0.8636363636363636,0.17757009345794392,0.2945736434108527,0.5707547169811321
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.4,0.5,4,3,0.4,158,79,79,11,28,25,20,8,71,59,0.7142857142857143,0.25316455696202533,0.3738317757009346,0.5759493670886076
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.4,0.7,4,3,0.4,116,58,58,11,28,25,17,13,45,41,0.5666666666666667,0.29310344827586204,0.3863636363636363,0.5344827586206896
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.5,0.2,4,3,0.4,226,115,111,11,28,25,1,0,111,114,1.0,0.008695652173913044,0.017241379310344827,0.49557522123893805
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.5,0.3,4,3,0.4,212,107,105,11,28,25,4,2,103,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.5047169811320755
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.5,0.5,4,3,0.4,158,79,79,11,28,25,6,3,76,73,0.6666666666666666,0.0759493670886076,0.13636363636363638,0.5189873417721519
Restrictive,RecentActivity,{'max_recent_floods': 1},1.0,0.5,0.7,4,3,0.4,116,58,58,11,28,25,10,12,46,48,0.45454545454545453,0.1724137931034483,0.25000000000000006,0.4827586206896552
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.1,0.2,4,3,0.4,291,115,176,11,28,25,104,49,127,11,0.6797385620915033,0.9043478260869565,0.7761194029850748,0.7938144329896907
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.1,0.3,4,3,0.4,282,107,175,11,28,25,99,58,117,8,0.6305732484076433,0.9252336448598131,0.7499999999999999,0.7659574468085106
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.1,0.5,4,3,0.4,227,79,148,11,28,25,73,78,70,6,0.48344370860927155,0.9240506329113924,0.6347826086956523,0.6299559471365639
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.1,0.7,4,3,0.4,173,58,115,11,28,25,53,59,56,5,0.4732142857142857,0.9137931034482759,0.6235294117647059,0.630057803468208
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.2,0.2,4,3,0.4,291,115,176,11,28,25,54,10,166,61,0.84375,0.46956521739130436,0.6033519553072626,0.7560137457044673
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.2,0.3,4,3,0.4,282,107,175,11,28,25,54,18,157,53,0.75,0.5046728971962616,0.6033519553072626,0.74822695035461
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.2,0.5,4,3,0.4,227,79,148,11,28,25,54,39,109,25,0.5806451612903226,0.6835443037974683,0.627906976744186,0.7180616740088106
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.2,0.7,4,3,0.4,173,58,115,11,28,25,39,33,82,19,0.5416666666666666,0.6724137931034483,0.6,0.6994219653179191
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.3,0.2,4,3,0.4,291,115,176,11,28,25,36,7,169,79,0.8372093023255814,0.3130434782608696,0.4556962025316456,0.7044673539518901
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.3,0.3,4,3,0.4,282,107,175,11,28,25,36,9,166,71,0.8,0.3364485981308411,0.47368421052631576,0.7163120567375887
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.3,0.5,4,3,0.4,227,79,148,11,28,25,35,21,127,44,0.625,0.4430379746835443,0.5185185185185185,0.7136563876651982
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.3,0.7,4,3,0.4,173,58,115,11,28,25,27,25,90,31,0.5192307692307693,0.46551724137931033,0.49090909090909085,0.6763005780346821
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.4,0.2,4,3,0.4,291,115,176,11,28,25,16,1,175,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.6563573883161512
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.4,0.3,4,3,0.4,282,107,175,11,28,25,19,4,171,88,0.8260869565217391,0.17757009345794392,0.2923076923076923,0.6737588652482269
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.4,0.5,4,3,0.4,227,79,148,11,28,25,20,14,134,59,0.5882352941176471,0.25316455696202533,0.3539823008849558,0.6784140969162996
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.4,0.7,4,3,0.4,173,58,115,11,28,25,17,23,92,41,0.425,0.29310344827586204,0.3469387755102041,0.630057803468208
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.5,0.2,4,3,0.4,291,115,176,11,28,25,1,0,176,114,1.0,0.008695652173913044,0.017241379310344827,0.6082474226804123
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.5,0.3,4,3,0.4,282,107,175,11,28,25,4,2,173,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.6276595744680851
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.5,0.5,4,3,0.4,227,79,148,11,28,25,6,6,142,73,0.5,0.0759493670886076,0.13186813186813187,0.6519823788546255
Restrictive,RecentActivity,{'max_recent_floods': 1},2.0,0.5,0.7,4,3,0.4,173,58,115,11,28,25,10,22,93,48,0.3125,0.1724137931034483,0.22222222222222224,0.5953757225433526
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.1,0.2,4,3,0.4,230,115,115,16,28,25,104,37,78,11,0.7375886524822695,0.9043478260869565,0.8125,0.7913043478260869
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.1,0.3,4,3,0.4,214,107,107,16,28,25,99,37,70,8,0.7279411764705882,0.9252336448598131,0.8148148148148148,0.7897196261682243
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.1,0.5,4,3,0.4,158,79,79,16,28,25,73,45,34,6,0.6186440677966102,0.9240506329113924,0.7411167512690355,0.6772151898734177
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.1,0.7,4,3,0.4,116,58,58,16,28,25,53,38,20,5,0.5824175824175825,0.9137931034482759,0.7114093959731543,0.6293103448275862
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.2,0.2,4,3,0.4,230,115,115,16,28,25,54,7,108,61,0.8852459016393442,0.46956521739130436,0.6136363636363635,0.7043478260869566
Restrictive,RecentActivity,{'max_recent_floods': 2},1.0,0.2,0.3,4,3,0.4,214,107,107,16,28,25,54,9,98,53,0.8571428571428571,0.5046728971962616,0.6352941176470588,0.7102803738317757
