occ_thr,edge_thr,weight_thr,evidence_count,pred_threshold,neg_pos_ratio,marginal_prob_threshold,tp,fp,tn,fn,total_samples,positive_samples,negative_samples,precision,recall,f1_score,accuracy,valid_days,total_days,network_nodes,negative_candidates_count,runtime_seconds
2,2,0.4,4,0.2,1.0,0.08,15,7,29,21,72,36,36,0.6818181818181818,0.4166666666666667,0.5172413793103449,0.6111111111111112,7,29,53,27,0.2003486156463623
2,2,0.4,4,0.2,1.5,0.03,15,3,39,21,78,36,42,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6923076923076923,7,29,53,11,0.23789381980895996
2,2,0.4,4,0.2,1.5,0.05,15,7,45,21,88,36,52,0.6818181818181818,0.4166666666666667,0.5172413793103449,0.6818181818181818,7,29,53,24,0.359241247177124
2,2,0.4,4,0.2,1.5,0.08,15,8,44,21,88,36,52,0.6521739130434783,0.4166666666666667,0.5084745762711865,0.6704545454545454,7,29,53,27,0.2883944511413574
2,2,0.4,4,0.2,2.0,0.03,15,3,47,21,86,36,50,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7209302325581395,7,29,53,11,0.21976542472839355
2,2,0.4,4,0.2,2.0,0.05,15,10,60,21,106,36,70,0.6,0.4166666666666667,0.49180327868852464,0.7075471698113207,7,29,53,24,0.27962374687194824
2,2,0.4,4,0.2,2.0,0.08,15,12,60,21,108,36,72,0.5555555555555556,0.4166666666666667,0.4761904761904762,0.6944444444444444,7,29,53,27,0.2676553726196289
2,2,0.4,4,0.3,1.0,0.03,13,2,33,23,71,36,35,0.8666666666666667,0.3611111111111111,0.5098039215686274,0.647887323943662,7,29,53,11,0.21949005126953125
2,2,0.4,4,0.3,1.0,0.05,13,4,32,23,72,36,36,0.7647058823529411,0.3611111111111111,0.490566037735849,0.625,7,29,53,24,0.21055269241333008
2,2,0.4,4,0.3,1.0,0.08,13,5,31,23,72,36,36,0.7222222222222222,0.3611111111111111,0.4814814814814815,0.6111111111111112,7,29,53,27,0.2009429931640625
2,2,0.4,4,0.3,1.5,0.03,13,3,39,23,78,36,42,0.8125,0.3611111111111111,0.5,0.6666666666666666,7,29,53,11,0.21026945114135742
2,2,0.4,4,0.3,1.5,0.05,13,5,47,23,88,36,52,0.7222222222222222,0.3611111111111111,0.4814814814814815,0.6818181818181818,7,29,53,24,0.23817968368530273
2,2,0.4,4,0.3,1.5,0.08,13,6,46,23,88,36,52,0.6842105263157895,0.3611111111111111,0.4727272727272728,0.6704545454545454,7,29,53,27,0.21732592582702637
2,2,0.4,4,0.3,2.0,0.03,13,3,47,23,86,36,50,0.8125,0.3611111111111111,0.5,0.6976744186046512,7,29,53,11,0.23110175132751465
2,2,0.4,4,0.3,2.0,0.05,13,7,63,23,106,36,70,0.65,0.3611111111111111,0.4642857142857143,0.7169811320754716,7,29,53,24,0.26592350006103516
2,2,0.4,4,0.3,2.0,0.08,13,9,63,23,108,36,72,0.5909090909090909,0.3611111111111111,0.4482758620689656,0.7037037037037037,7,29,53,27,0.26662111282348633
2,2,0.4,4,0.4,1.0,0.03,6,1,34,30,71,36,35,0.8571428571428571,0.16666666666666666,0.27906976744186046,0.5633802816901409,7,29,53,11,0.19492506980895996
2,2,0.4,4,0.4,1.0,0.05,6,0,36,30,72,36,36,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,7,29,53,24,0.1918044090270996
2,2,0.4,4,0.4,1.0,0.08,6,1,35,30,72,36,36,0.8571428571428571,0.16666666666666666,0.27906976744186046,0.5694444444444444,7,29,53,27,0.2005467414855957
2,2,0.4,4,0.4,1.5,0.03,6,2,40,30,78,36,42,0.75,0.16666666666666666,0.27272727272727276,0.5897435897435898,7,29,53,11,0.20010948181152344
2,2,0.4,4,0.4,1.5,0.05,6,1,51,30,88,36,52,0.8571428571428571,0.16666666666666666,0.27906976744186046,0.6477272727272727,7,29,53,24,0.21891474723815918
2,2,0.4,4,0.4,1.5,0.08,6,2,50,30,88,36,52,0.75,0.16666666666666666,0.27272727272727276,0.6363636363636364,7,29,53,27,0.24778342247009277
2,2,0.4,4,0.4,2.0,0.03,6,2,48,30,86,36,50,0.75,0.16666666666666666,0.27272727272727276,0.627906976744186,7,29,53,11,0.25304222106933594
2,2,0.4,4,0.4,2.0,0.05,6,2,68,30,106,36,70,0.75,0.16666666666666666,0.27272727272727276,0.6981132075471698,7,29,53,24,0.2687857151031494
2,2,0.4,4,0.4,2.0,0.08,6,4,68,30,108,36,72,0.6,0.16666666666666666,0.2608695652173913,0.6851851851851852,7,29,53,27,0.2603187561035156
2,2,0.4,4,0.5,1.0,0.03,1,0,35,35,71,36,35,1.0,0.027777777777777776,0.05405405405405406,0.5070422535211268,7,29,53,11,0.2117149829864502
2,2,0.4,4,0.5,1.0,0.05,1,0,36,35,72,36,36,1.0,0.027777777777777776,0.05405405405405406,0.5138888888888888,7,29,53,24,0.2523009777069092
2,2,0.4,4,0.5,1.0,0.08,1,1,35,35,72,36,36,0.5,0.027777777777777776,0.05263157894736842,0.5,7,29,53,27,0.2931396961212158
2,2,0.4,4,0.5,1.5,0.03,1,0,42,35,78,36,42,1.0,0.027777777777777776,0.05405405405405406,0.5512820512820513,7,29,53,11,0.2273092269897461
2,2,0.4,4,0.5,1.5,0.05,1,0,52,35,88,36,52,1.0,0.027777777777777776,0.05405405405405406,0.6022727272727273,7,29,53,24,0.2273244857788086
2,2,0.4,4,0.5,1.5,0.08,1,2,50,35,88,36,52,0.3333333333333333,0.027777777777777776,0.05128205128205128,0.5795454545454546,7,29,53,27,0.2219095230102539
2,2,0.4,4,0.5,2.0,0.03,1,0,50,35,86,36,50,1.0,0.027777777777777776,0.05405405405405406,0.5930232558139535,7,29,53,11,0.250286340713501
2,2,0.4,4,0.5,2.0,0.05,1,0,70,35,106,36,70,1.0,0.027777777777777776,0.05405405405405406,0.6698113207547169,7,29,53,24,0.2971186637878418
2,2,0.4,4,0.5,2.0,0.08,1,2,70,35,108,36,72,0.3333333333333333,0.027777777777777776,0.05128205128205128,0.6574074074074074,7,29,53,27,0.29874086380004883
2,2,0.5,1,0.1,1.0,0.03,49,4,59,21,133,70,63,0.9245283018867925,0.7,0.7967479674796748,0.8120300751879699,13,29,53,11,0.2720785140991211
2,2,0.5,1,0.1,1.0,0.05,49,5,65,21,140,70,70,0.9074074074074074,0.7,0.7903225806451613,0.8142857142857143,13,29,53,24,0.2992215156555176
2,2,0.5,1,0.1,1.0,0.08,49,5,65,21,140,70,70,0.9074074074074074,0.7,0.7903225806451613,0.8142857142857143,13,29,53,27,0.27904462814331055
2,2,0.5,1,0.1,1.5,0.03,49,4,75,21,149,70,79,0.9245283018867925,0.7,0.7967479674796748,0.8322147651006712,13,29,53,11,0.316270112991333
2,2,0.5,1,0.1,1.5,0.05,49,6,94,21,170,70,100,0.8909090909090909,0.7,0.7839999999999999,0.8411764705882353,13,29,53,24,0.3526191711425781
2,2,0.5,1,0.1,1.5,0.08,49,6,95,21,171,70,101,0.8909090909090909,0.7,0.7839999999999999,0.8421052631578947,13,29,53,27,0.37048864364624023
2,2,0.5,1,0.1,2.0,0.03,49,4,89,21,163,70,93,0.9245283018867925,0.7,0.7967479674796748,0.8466257668711656,13,29,53,11,0.37192273139953613
2,2,0.5,1,0.1,2.0,0.05,49,9,121,21,200,70,130,0.8448275862068966,0.7,0.765625,0.85,13,29,53,24,0.43813180923461914
2,2,0.5,1,0.1,2.0,0.08,49,8,126,21,204,70,134,0.8596491228070176,0.7,0.7716535433070866,0.8578431372549019,13,29,53,27,0.3964207172393799
2,2,0.5,1,0.2,1.0,0.03,26,0,63,44,133,70,63,1.0,0.37142857142857144,0.5416666666666666,0.6691729323308271,13,29,53,11,0.2895324230194092
2,2,0.5,1,0.2,1.0,0.05,26,0,70,44,140,70,70,1.0,0.37142857142857144,0.5416666666666666,0.6857142857142857,13,29,53,24,0.3268904685974121
2,2,0.5,1,0.2,1.0,0.08,26,0,70,44,140,70,70,1.0,0.37142857142857144,0.5416666666666666,0.6857142857142857,13,29,53,27,0.3045687675476074
2,2,0.5,1,0.2,1.5,0.03,26,0,79,44,149,70,79,1.0,0.37142857142857144,0.5416666666666666,0.7046979865771812,13,29,53,11,0.32466697692871094
2,2,0.5,1,0.2,1.5,0.05,26,0,100,44,170,70,100,1.0,0.37142857142857144,0.5416666666666666,0.7411764705882353,13,29,53,24,0.3720512390136719
2,2,0.5,1,0.2,1.5,0.08,26,0,101,44,171,70,101,1.0,0.37142857142857144,0.5416666666666666,0.7426900584795322,13,29,53,27,0.34385204315185547
2,2,0.5,1,0.2,2.0,0.03,26,0,93,44,163,70,93,1.0,0.37142857142857144,0.5416666666666666,0.7300613496932515,13,29,53,11,0.34195494651794434
2,2,0.5,1,0.2,2.0,0.05,26,0,130,44,200,70,130,1.0,0.37142857142857144,0.5416666666666666,0.78,13,29,53,24,0.4472360610961914
2,2,0.5,1,0.2,2.0,0.08,26,0,134,44,204,70,134,1.0,0.37142857142857144,0.5416666666666666,0.7843137254901961,13,29,53,27,0.41678953170776367
2,2,0.5,1,0.3,1.0,0.03,19,0,63,51,133,70,63,1.0,0.2714285714285714,0.42696629213483145,0.6165413533834586,13,29,53,11,0.3244752883911133
2,2,0.5,1,0.3,1.0,0.05,19,0,70,51,140,70,70,1.0,0.2714285714285714,0.42696629213483145,0.6357142857142857,13,29,53,24,0.29064106941223145
2,2,0.5,1,0.3,1.0,0.08,19,0,70,51,140,70,70,1.0,0.2714285714285714,0.42696629213483145,0.6357142857142857,13,29,53,27,0.30008864402770996
2,2,0.5,1,0.3,1.5,0.03,19,0,79,51,149,70,79,1.0,0.2714285714285714,0.42696629213483145,0.6577181208053692,13,29,53,11,0.32610416412353516
2,2,0.5,1,0.3,1.5,0.05,19,0,100,51,170,70,100,1.0,0.2714285714285714,0.42696629213483145,0.7,13,29,53,24,0.34310245513916016
2,2,0.5,1,0.3,1.5,0.08,19,0,101,51,171,70,101,1.0,0.2714285714285714,0.42696629213483145,0.7017543859649122,13,29,53,27,0.3645477294921875
2,2,0.5,1,0.3,2.0,0.03,19,0,93,51,163,70,93,1.0,0.2714285714285714,0.42696629213483145,0.6871165644171779,13,29,53,11,0.319307804107666
2,2,0.5,1,0.3,2.0,0.05,19,0,130,51,200,70,130,1.0,0.2714285714285714,0.42696629213483145,0.745,13,29,53,24,0.3958721160888672
2,2,0.5,1,0.3,2.0,0.08,19,0,134,51,204,70,134,1.0,0.2714285714285714,0.42696629213483145,0.75,13,29,53,27,0.574904203414917
2,2,0.5,1,0.4,1.0,0.03,7,0,63,63,133,70,63,1.0,0.1,0.18181818181818182,0.5263157894736842,13,29,53,11,0.2803351879119873
2,2,0.5,1,0.4,1.0,0.05,7,0,70,63,140,70,70,1.0,0.1,0.18181818181818182,0.55,13,29,53,24,0.3160393238067627
2,2,0.5,1,0.4,1.0,0.08,7,0,70,63,140,70,70,1.0,0.1,0.18181818181818182,0.55,13,29,53,27,0.3196549415588379
2,2,0.5,1,0.4,1.5,0.03,7,0,79,63,149,70,79,1.0,0.1,0.18181818181818182,0.5771812080536913,13,29,53,11,0.31394338607788086
2,2,0.5,1,0.4,1.5,0.05,7,0,100,63,170,70,100,1.0,0.1,0.18181818181818182,0.6294117647058823,13,29,53,24,0.35358428955078125
2,2,0.5,1,0.4,1.5,0.08,7,0,101,63,171,70,101,1.0,0.1,0.18181818181818182,0.631578947368421,13,29,53,27,0.4043154716491699
2,2,0.5,1,0.4,2.0,0.03,7,0,93,63,163,70,93,1.0,0.1,0.18181818181818182,0.6134969325153374,13,29,53,11,0.34052491188049316
2,2,0.5,1,0.4,2.0,0.05,7,0,130,63,200,70,130,1.0,0.1,0.18181818181818182,0.685,13,29,53,24,0.4294130802154541
2,2,0.5,1,0.4,2.0,0.08,7,0,134,63,204,70,134,1.0,0.1,0.18181818181818182,0.6911764705882353,13,29,53,27,0.40253114700317383
2,2,0.5,1,0.5,1.0,0.03,0,0,63,70,133,70,63,0.0,0.0,0.0,0.47368421052631576,13,29,53,11,0.2766835689544678
2,2,0.5,1,0.5,1.0,0.05,0,0,70,70,140,70,70,0.0,0.0,0.0,0.5,13,29,53,24,0.314561128616333
2,2,0.5,1,0.5,1.0,0.08,0,0,70,70,140,70,70,0.0,0.0,0.0,0.5,13,29,53,27,0.30408239364624023
2,2,0.5,1,0.5,1.5,0.03,0,0,79,70,149,70,79,0.0,0.0,0.0,0.5302013422818792,13,29,53,11,0.3651769161224365
2,2,0.5,1,0.5,1.5,0.05,0,0,100,70,170,70,100,0.0,0.0,0.0,0.5882352941176471,13,29,53,24,0.3770585060119629
2,2,0.5,1,0.5,1.5,0.08,0,0,101,70,171,70,101,0.0,0.0,0.0,0.5906432748538012,13,29,53,27,0.3526318073272705
2,2,0.5,1,0.5,2.0,0.03,0,0,93,70,163,70,93,0.0,0.0,0.0,0.5705521472392638,13,29,53,11,0.4470841884613037
2,2,0.5,1,0.5,2.0,0.05,0,0,130,70,200,70,130,0.0,0.0,0.0,0.65,13,29,53,24,0.4101862907409668
2,2,0.5,1,0.5,2.0,0.08,0,0,134,70,204,70,134,0.0,0.0,0.0,0.6568627450980392,13,29,53,27,0.4127311706542969
2,2,0.5,2,0.1,1.0,0.03,39,3,49,18,109,57,52,0.9285714285714286,0.6842105263157895,0.7878787878787878,0.8073394495412844,11,29,53,11,0.33440613746643066
2,2,0.5,2,0.1,1.0,0.05,39,6,51,18,114,57,57,0.8666666666666667,0.6842105263157895,0.7647058823529413,0.7894736842105263,11,29,53,24,0.2566704750061035
2,2,0.5,2,0.1,1.0,0.08,39,5,52,18,114,57,57,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.7982456140350878,11,29,53,27,0.2725081443786621
2,2,0.5,2,0.1,1.5,0.03,39,5,61,18,123,57,66,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.8130081300813008,11,29,53,11,0.26183605194091797
2,2,0.5,2,0.1,1.5,0.05,39,8,75,18,140,57,83,0.8297872340425532,0.6842105263157895,0.7499999999999999,0.8142857142857143,11,29,53,24,0.30579495429992676
2,2,0.5,2,0.1,1.5,0.08,39,8,75,18,140,57,83,0.8297872340425532,0.6842105263157895,0.7499999999999999,0.8142857142857143,11,29,53,27,0.3069145679473877
2,2,0.5,2,0.1,2.0,0.03,39,5,72,18,134,57,77,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.8283582089552238,11,29,53,11,0.30260372161865234
2,2,0.5,2,0.1,2.0,0.05,39,12,96,18,165,57,108,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.8181818181818182,11,29,53,24,0.43312740325927734
2,2,0.5,2,0.1,2.0,0.08,39,10,100,18,167,57,110,0.7959183673469388,0.6842105263157895,0.7358490566037734,0.8323353293413174,11,29,53,27,0.3583700656890869
2,2,0.5,2,0.2,1.0,0.03,17,0,52,40,109,57,52,1.0,0.2982456140350877,0.45945945945945943,0.6330275229357798,11,29,53,11,0.27158331871032715
2,2,0.5,2,0.2,1.0,0.05,17,0,57,40,114,57,57,1.0,0.2982456140350877,0.45945945945945943,0.6491228070175439,11,29,53,24,0.26937413215637207
2,2,0.5,2,0.2,1.0,0.08,17,0,57,40,114,57,57,1.0,0.2982456140350877,0.45945945945945943,0.6491228070175439,11,29,53,27,0.25812411308288574
2,2,0.5,2,0.2,1.5,0.03,17,0,66,40,123,57,66,1.0,0.2982456140350877,0.45945945945945943,0.6747967479674797,11,29,53,11,0.25632357597351074
2,2,0.5,2,0.2,1.5,0.05,17,1,82,40,140,57,83,0.9444444444444444,0.2982456140350877,0.45333333333333325,0.7071428571428572,11,29,53,24,0.31977224349975586
2,2,0.5,2,0.2,1.5,0.08,17,1,82,40,140,57,83,0.9444444444444444,0.2982456140350877,0.45333333333333325,0.7071428571428572,11,29,53,27,0.410860538482666
2,2,0.5,2,0.2,2.0,0.03,17,0,77,40,134,57,77,1.0,0.2982456140350877,0.45945945945945943,0.7014925373134329,11,29,53,11,0.34877777099609375
2,2,0.5,2,0.2,2.0,0.05,17,1,107,40,165,57,108,0.9444444444444444,0.2982456140350877,0.45333333333333325,0.7515151515151515,11,29,53,24,0.36861753463745117
2,2,0.5,2,0.2,2.0,0.08,17,1,109,40,167,57,110,0.9444444444444444,0.2982456140350877,0.45333333333333325,0.7544910179640718,11,29,53,27,0.3431661128997803
2,2,0.5,2,0.3,1.0,0.03,11,0,52,46,109,57,52,1.0,0.19298245614035087,0.3235294117647059,0.5779816513761468,11,29,53,11,0.24095702171325684
2,2,0.5,2,0.3,1.0,0.05,11,0,57,46,114,57,57,1.0,0.19298245614035087,0.3235294117647059,0.5964912280701754,11,29,53,24,0.281679630279541
2,2,0.5,2,0.3,1.0,0.08,11,0,57,46,114,57,57,1.0,0.19298245614035087,0.3235294117647059,0.5964912280701754,11,29,53,27,0.25116634368896484
2,2,0.5,2,0.3,1.5,0.03,11,0,66,46,123,57,66,1.0,0.19298245614035087,0.3235294117647059,0.6260162601626016,11,29,53,11,0.26309704780578613
2,2,0.5,2,0.3,1.5,0.05,11,1,82,46,140,57,83,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.6642857142857143,11,29,53,24,0.3007216453552246
2,2,0.5,2,0.3,1.5,0.08,11,1,82,46,140,57,83,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.6642857142857143,11,29,53,27,0.31499218940734863
2,2,0.5,2,0.3,2.0,0.03,11,0,77,46,134,57,77,1.0,0.19298245614035087,0.3235294117647059,0.6567164179104478,11,29,53,11,0.28423595428466797
2,2,0.5,2,0.3,2.0,0.05,11,1,107,46,165,57,108,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.7151515151515152,11,29,53,24,0.3502042293548584
2,2,0.5,2,0.3,2.0,0.08,11,1,109,46,167,57,110,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.718562874251497,11,29,53,27,0.35916852951049805
2,2,0.5,2,0.4,1.0,0.03,5,0,52,52,109,57,52,1.0,0.08771929824561403,0.16129032258064516,0.5229357798165137,11,29,53,11,0.2323925495147705
2,2,0.5,2,0.4,1.0,0.05,5,0,57,52,114,57,57,1.0,0.08771929824561403,0.16129032258064516,0.543859649122807,11,29,53,24,0.25974130630493164
2,2,0.5,2,0.4,1.0,0.08,5,0,57,52,114,57,57,1.0,0.08771929824561403,0.16129032258064516,0.543859649122807,11,29,53,27,0.27182769775390625
2,2,0.5,2,0.4,1.5,0.03,5,0,66,52,123,57,66,1.0,0.08771929824561403,0.16129032258064516,0.5772357723577236,11,29,53,11,0.26094961166381836
2,2,0.5,2,0.4,1.5,0.05,5,1,82,52,140,57,83,0.8333333333333334,0.08771929824561403,0.15873015873015872,0.6214285714285714,11,29,53,24,0.3312036991119385
2,2,0.5,2,0.4,1.5,0.08,5,1,82,52,140,57,83,0.8333333333333334,0.08771929824561403,0.15873015873015872,0.6214285714285714,11,29,53,27,0.3526768684387207
2,2,0.5,2,0.4,2.0,0.03,5,0,77,52,134,57,77,1.0,0.08771929824561403,0.16129032258064516,0.6119402985074627,11,29,53,11,0.3139052391052246
2,2,0.5,2,0.4,2.0,0.05,5,1,107,52,165,57,108,0.8333333333333334,0.08771929824561403,0.15873015873015872,0.6787878787878788,11,29,53,24,0.35070252418518066
2,2,0.5,2,0.4,2.0,0.08,5,1,109,52,167,57,110,0.8333333333333334,0.08771929824561403,0.15873015873015872,0.6826347305389222,11,29,53,27,0.36229634284973145
2,2,0.5,2,0.5,1.0,0.03,1,0,52,56,109,57,52,1.0,0.017543859649122806,0.034482758620689655,0.48623853211009177,11,29,53,11,0.24101877212524414
2,2,0.5,2,0.5,1.0,0.05,1,0,57,56,114,57,57,1.0,0.017543859649122806,0.034482758620689655,0.5087719298245614,11,29,53,24,0.2693603038787842
2,2,0.5,2,0.5,1.0,0.08,1,0,57,56,114,57,57,1.0,0.017543859649122806,0.034482758620689655,0.5087719298245614,11,29,53,27,0.2559206485748291
2,2,0.5,2,0.5,1.5,0.03,1,0,66,56,123,57,66,1.0,0.017543859649122806,0.034482758620689655,0.5447154471544715,11,29,53,11,0.2726895809173584
2,2,0.5,2,0.5,1.5,0.05,1,0,83,56,140,57,83,1.0,0.017543859649122806,0.034482758620689655,0.6,11,29,53,24,0.3178591728210449
2,2,0.5,2,0.5,1.5,0.08,1,0,83,56,140,57,83,1.0,0.017543859649122806,0.034482758620689655,0.6,11,29,53,27,0.32874584197998047
2,2,0.5,2,0.5,2.0,0.03,1,0,77,56,134,57,77,1.0,0.017543859649122806,0.034482758620689655,0.582089552238806,11,29,53,11,0.337216854095459
2,2,0.5,2,0.5,2.0,0.05,1,0,108,56,165,57,108,1.0,0.017543859649122806,0.034482758620689655,0.6606060606060606,11,29,53,24,0.38730883598327637
2,2,0.5,2,0.5,2.0,0.08,1,0,110,56,167,57,110,1.0,0.017543859649122806,0.034482758620689655,0.6646706586826348,11,29,53,27,0.35876965522766113
2,2,0.5,3,0.1,1.0,0.03,34,5,38,12,89,46,43,0.8717948717948718,0.7391304347826086,0.7999999999999999,0.8089887640449438,10,29,53,11,0.22319912910461426
2,2,0.5,3,0.1,1.0,0.05,34,11,35,12,92,46,46,0.7555555555555555,0.7391304347826086,0.7472527472527473,0.75,10,29,53,24,0.2317674160003662
2,2,0.5,3,0.1,1.0,0.08,34,11,35,12,92,46,46,0.7555555555555555,0.7391304347826086,0.7472527472527473,0.75,10,29,53,27,0.2553095817565918
2,2,0.5,3,0.1,1.5,0.03,34,8,44,12,98,46,52,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.7959183673469388,10,29,53,11,0.23207569122314453
2,2,0.5,3,0.1,1.5,0.05,34,15,51,12,112,46,66,0.6938775510204082,0.7391304347826086,0.7157894736842104,0.7589285714285714,10,29,53,24,0.303966760635376
2,2,0.5,3,0.1,1.5,0.08,34,14,52,12,112,46,66,0.7083333333333334,0.7391304347826086,0.723404255319149,0.7678571428571429,10,29,53,27,0.3332653045654297
2,2,0.5,3,0.1,2.0,0.03,34,8,56,12,110,46,64,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.8181818181818182,10,29,53,11,0.33378124237060547
2,2,0.5,3,0.1,2.0,0.05,34,17,71,12,134,46,88,0.6666666666666666,0.7391304347826086,0.7010309278350515,0.7835820895522388,10,29,53,24,0.4221811294555664
2,2,0.5,3,0.1,2.0,0.08,34,19,71,12,136,46,90,0.6415094339622641,0.7391304347826086,0.6868686868686867,0.7720588235294118,10,29,53,27,0.3635287284851074
2,2,0.5,3,0.2,1.0,0.03,17,1,42,29,89,46,43,0.9444444444444444,0.3695652173913043,0.53125,0.6629213483146067,10,29,53,11,0.2512056827545166
2,2,0.5,3,0.2,1.0,0.05,17,3,43,29,92,46,46,0.85,0.3695652173913043,0.5151515151515151,0.6521739130434783,10,29,53,24,0.268801212310791
2,2,0.5,3,0.2,1.0,0.08,17,3,43,29,92,46,46,0.85,0.3695652173913043,0.5151515151515151,0.6521739130434783,10,29,53,27,0.2900559902191162
2,2,0.5,3,0.2,1.5,0.03,17,2,50,29,98,46,52,0.8947368421052632,0.3695652173913043,0.5230769230769231,0.6836734693877551,10,29,53,11,0.2851896286010742
2,2,0.5,3,0.2,1.5,0.05,17,4,62,29,112,46,66,0.8095238095238095,0.3695652173913043,0.5074626865671641,0.7053571428571429,10,29,53,24,0.3025527000427246
2,2,0.5,3,0.2,1.5,0.08,17,4,62,29,112,46,66,0.8095238095238095,0.3695652173913043,0.5074626865671641,0.7053571428571429,10,29,53,27,0.3684971332550049
2,2,0.5,3,0.2,2.0,0.03,17,2,62,29,110,46,64,0.8947368421052632,0.3695652173913043,0.5230769230769231,0.7181818181818181,10,29,53,11,0.3460676670074463
2,2,0.5,3,0.2,2.0,0.05,17,5,83,29,134,46,88,0.7727272727272727,0.3695652173913043,0.4999999999999999,0.746268656716418,10,29,53,24,0.34181785583496094
2,2,0.5,3,0.2,2.0,0.08,17,6,84,29,136,46,90,0.7391304347826086,0.3695652173913043,0.49275362318840565,0.7426470588235294,10,29,53,27,0.40242576599121094
2,2,0.5,3,0.3,1.0,0.03,12,1,42,34,89,46,43,0.9230769230769231,0.2608695652173913,0.4067796610169491,0.6067415730337079,10,29,53,11,0.2433011531829834
2,2,0.5,3,0.3,1.0,0.05,12,2,44,34,92,46,46,0.8571428571428571,0.2608695652173913,0.4,0.6086956521739131,10,29,53,24,0.2627575397491455
2,2,0.5,3,0.3,1.0,0.08,12,2,44,34,92,46,46,0.8571428571428571,0.2608695652173913,0.4,0.6086956521739131,10,29,53,27,0.28232622146606445
2,2,0.5,3,0.3,1.5,0.03,12,2,50,34,98,46,52,0.8571428571428571,0.2608695652173913,0.4,0.6326530612244898,10,29,53,11,0.30698418617248535
2,2,0.5,3,0.3,1.5,0.05,12,3,63,34,112,46,66,0.8,0.2608695652173913,0.39344262295081966,0.6696428571428571,10,29,53,24,0.29297733306884766
2,2,0.5,3,0.3,1.5,0.08,12,3,63,34,112,46,66,0.8,0.2608695652173913,0.39344262295081966,0.6696428571428571,10,29,53,27,0.3152482509613037
2,2,0.5,3,0.3,2.0,0.03,12,2,62,34,110,46,64,0.8571428571428571,0.2608695652173913,0.4,0.6727272727272727,10,29,53,11,0.340939998626709
2,2,0.5,3,0.3,2.0,0.05,12,4,84,34,134,46,88,0.75,0.2608695652173913,0.3870967741935483,0.7164179104477612,10,29,53,24,0.3578965663909912
2,2,0.5,3,0.3,2.0,0.08,12,5,85,34,136,46,90,0.7058823529411765,0.2608695652173913,0.380952380952381,0.7132352941176471,10,29,53,27,0.35396647453308105
2,2,0.5,3,0.4,1.0,0.03,6,0,43,40,89,46,43,1.0,0.13043478260869565,0.23076923076923078,0.550561797752809,10,29,53,11,0.2548038959503174
2,2,0.5,3,0.4,1.0,0.05,6,0,46,40,92,46,46,1.0,0.13043478260869565,0.23076923076923078,0.5652173913043478,10,29,53,24,0.2945232391357422
2,2,0.5,3,0.4,1.0,0.08,6,0,46,40,92,46,46,1.0,0.13043478260869565,0.23076923076923078,0.5652173913043478,10,29,53,27,0.27173948287963867
2,2,0.5,3,0.4,1.5,0.03,6,1,51,40,98,46,52,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.5816326530612245,10,29,53,11,0.27753353118896484
2,2,0.5,3,0.4,1.5,0.05,6,0,66,40,112,46,66,1.0,0.13043478260869565,0.23076923076923078,0.6428571428571429,10,29,53,24,0.3544774055480957
2,2,0.5,3,0.4,1.5,0.08,6,1,65,40,112,46,66,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.6339285714285714,10,29,53,27,0.30608320236206055
2,2,0.5,3,0.4,2.0,0.03,6,1,63,40,110,46,64,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.6272727272727273,10,29,53,11,0.3043794631958008
2,2,0.5,3,0.4,2.0,0.05,6,1,87,40,134,46,88,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.6940298507462687,10,29,53,24,0.3447260856628418
2,2,0.5,3,0.4,2.0,0.08,6,2,88,40,136,46,90,0.75,0.13043478260869565,0.22222222222222218,0.6911764705882353,10,29,53,27,0.3534824848175049
2,2,0.5,3,0.5,1.0,0.03,1,0,43,45,89,46,43,1.0,0.021739130434782608,0.042553191489361694,0.4943820224719101,10,29,53,11,0.2523655891418457
2,2,0.5,3,0.5,1.0,0.05,1,0,46,45,92,46,46,1.0,0.021739130434782608,0.042553191489361694,0.5108695652173914,10,29,53,24,0.26476168632507324
